MatchDate,HomeTeam,AwayTeam,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Referee,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,Home,Draw,Away
11/02/2004,Charlton,Tottenham,2,4,A,0,2,A,G Barber,18,12,14,10,13,14,10,4,3,0,0,0,2.1,3.25,3.4,2.1,3.25,3.2,2.1,3,3.1,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2.066666667,3.2,3.2
11/02/2004,Fulham,Aston Villa,1,2,A,1,2,A,B Knight,13,10,6,3,16,17,6,5,2,1,1,0,2.2,3.25,3.2,2.15,3.25,3.1,2.1,3,3.1,2,3.2,3.2,2.1,3.25,3,2.2,3.1,3,2.125,3.175,3.1
11/02/2004,Liverpool,Man City,2,1,H,1,0,H,M Riley,12,6,7,3,7,8,6,3,0,0,0,0,1.61,3.6,5.5,1.62,3.45,5.35,1.65,3.3,4.4,1.44,3.6,6.5,1.57,3.4,5.5,1.57,3.4,5.5,1.576666667,3.458333333,5.458333333
11/02/2004,Man United,Middlesbrough,2,3,A,1,2,A,P Durkin,23,12,13,8,13,17,10,5,1,1,0,0,1.25,5.5,11,1.23,5.25,11,1.25,4.5,9,1.22,5,10,1.22,5,10,1.22,5,10,1.231666667,5.041666667,10.16666667
11/02/2004,Portsmouth,Chelsea,0,2,A,0,1,A,G Poll,11,10,5,4,8,13,9,10,1,2,0,0,5.5,3.6,1.61,5.5,3.45,1.6,4.8,3.5,1.55,5,3.5,1.57,4.75,4,1.62,5.5,3.4,1.57,5.175,3.575,1.586666667
21/02/2004,Bolton,Man City,1,3,A,1,2,A,S Dunn,16,17,11,13,9,10,12,11,0,2,0,0,2.2,3.25,3.2,2.1,3.2,3.4,2,3.1,3.2,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2.066666667,3.208333333,3.216666667
21/02/2004,Charlton,Blackburn,3,2,H,2,0,H,U Rennie,11,18,7,12,7,6,8,12,0,0,0,0,2.2,3.25,3.2,2.1,3.2,3.4,2.2,3,2.9,2,3.2,3.2,2.2,3.25,2.8,2,3.25,3.25,2.116666667,3.191666667,3.125
21/02/2004,Chelsea,Arsenal,1,2,A,1,2,A,M Riley,10,9,4,7,16,18,11,5,4,2,1,0,2.625,3.2,2.6,2.6,3.2,2.6,2.5,3,2.5,2.375,3.2,2.6,2.6,3.2,2.6,2.4,3.2,2.6,2.516666667,3.166666667,2.583333333
21/02/2004,Man United,Leeds,1,1,D,0,0,D,M Halsey,24,7,7,3,12,17,12,7,1,2,0,0,1.222,5.5,13,1.25,5.25,11,1.25,4.5,9,1.25,4.5,10,1.2,5.5,10,1.2,5.5,10,1.228666667,5.125,10.5
21/02/2004,Newcastle,Middlesbrough,2,1,H,0,1,A,G Poll,16,8,9,4,20,21,7,3,0,3,0,0,1.727,3.4,5,1.8,3.25,4.5,1.7,3.2,4.2,1.615,3.25,5,1.62,3.4,5,1.72,3.25,4.33,1.697,3.291666667,4.671666667
21/02/2004,Southampton,Everton,3,3,D,0,2,A,P Dowd,9,12,5,6,14,19,6,5,1,0,0,0,2,3.2,3.75,2,3.25,3.65,1.85,3.1,3.6,1.833,3.2,3.75,2,3.25,3.25,2,3.25,3.25,1.947166667,3.208333333,3.541666667
21/02/2004,Wolves,Fulham,2,1,H,1,0,H,H Webb,12,9,10,5,13,16,8,6,1,0,0,0,2.6,3.2,2.625,2.5,3.2,2.7,2.4,3,2.6,2.375,3.2,2.6,2.5,3.2,2.5,2.37,3.2,2.62,2.4575,3.166666667,2.6075
22/02/2004,Aston Villa,Birmingham,2,2,D,1,0,H,J Winter,11,13,8,9,15,14,7,5,0,1,0,0,2.1,3.1,3.6,2.05,3.25,3.5,2,3.1,3.2,2,2.875,3.6,2.1,3.25,3.4,2,3.2,3.3,2.041666667,3.129166667,3.433333333
22/02/2004,Tottenham,Leicester,4,4,D,3,1,H,N Barry,10,14,9,7,9,14,4,3,0,2,0,1,1.571,3.5,6.5,1.6,3.6,5.6,1.65,3.3,4.4,1.5,3.4,6,1.57,3.75,5.5,1.57,3.4,5.5,1.576833333,3.491666667,5.583333333
28/02/2004,Arsenal,Charlton,2,1,H,2,0,H,G Barber,21,6,11,3,8,10,12,3,0,0,0,0,1.286,5,10,1.25,5,12,1.35,4,7,1.222,5,10,1.22,5,10,1.25,5,9,1.263,4.833333333,9.666666667
28/02/2004,Blackburn,Southampton,1,1,D,0,1,A,M Dean,16,10,7,6,10,8,6,9,1,1,0,0,2.1,3.25,3.4,2.1,3.25,3.3,1.9,3.1,3.5,2.1,3.2,3,2.1,3.25,3,2.1,3.2,3.1,2.066666667,3.208333333,3.216666667
28/02/2004,Everton,Aston Villa,2,0,H,0,0,D,M Messias,15,12,7,8,13,18,5,11,4,2,0,0,2.375,3.25,2.875,2.3,3.25,2.95,2.3,3,2.7,2.2,3.2,2.8,2.38,3.2,2.62,2.25,3.2,2.8,2.300833333,3.183333333,2.790833333
28/02/2004,Fulham,Man United,1,1,D,0,1,A,A Wiley,7,13,3,7,13,19,4,3,1,3,0,0,5,3.6,1.667,5.1,3.5,1.67,4,3.2,1.75,4.5,3.25,1.667,4.5,3.4,1.67,5,3.4,1.61,4.683333333,3.391666667,1.672333333
28/02/2004,Leicester,Wolves,0,0,D,0,0,D,J Winter,10,6,6,3,7,9,6,3,0,1,0,0,2.2,3.25,3.2,2.2,3.2,3.2,2.1,3,3.2,2.1,3.2,3,2.2,3.2,2.88,2.1,3.25,3,2.15,3.183333333,3.08
28/02/2004,Man City,Chelsea,0,1,A,0,0,D,R Styles,14,9,4,4,8,11,7,1,0,1,0,0,4.333,3.3,1.833,4.4,3.35,1.8,4,3.2,1.75,4,3.4,1.727,4.33,3.25,1.73,4.33,3.25,1.72,4.232166667,3.291666667,1.76
29/02/2004,Leeds,Liverpool,2,2,D,2,2,D,P Durkin,12,22,6,13,13,11,6,8,0,1,0,0,3.2,3.25,2.2,3.2,3.2,2.2,3.2,3.1,2,2.75,3.2,2.25,3.4,3,2.2,3,3.25,2.1,3.125,3.166666667,2.158333333
29/02/2004,Portsmouth,Newcastle,1,1,D,0,1,A,A D'Urso,18,5,8,2,9,9,8,6,2,2,0,0,3.2,3.25,2.2,3.2,3.2,2.2,3.2,3,2.1,3,3.2,2.1,2.8,3.25,2.2,3,3.25,2.1,3.066666667,3.191666667,2.15
03/03/2004,Birmingham,Middlesbrough,3,1,H,1,0,H,R Styles,9,8,5,6,13,20,4,5,3,4,0,1,2.1,3.25,3.4,2.15,3.25,3.25,2,3.1,3.2,2.1,3.2,3,2.1,3.3,3.3,2.1,3.25,3,2.091666667,3.225,3.191666667
06/03/2004,Birmingham,Bolton,2,0,H,1,0,H,A D'Urso,10,10,6,2,10,15,3,5,1,1,0,0,2.1,3.25,3.2,2.1,3.2,3.4,2,3,3.3,2,3.2,3.2,1.95,3.25,3.8,2,3.25,3.25,2.025,3.191666667,3.358333333
09/03/2004,Middlesbrough,Tottenham,1,0,H,0,0,D,A D'Urso,10,10,6,2,10,15,3,5,1,1,0,0,2.2,3.25,2.8,2.25,3.3,3,2.1,3,3.1,2,3.2,3.2,2.2,3.2,3.2,2.1,3.25,3,2.141666667,3.2,3.05
13/03/2004,Birmingham,Leicester,0,1,A,0,0,D,M Messias,6,4,4,2,12,26,8,6,1,2,0,0,1.571,3.5,6.5,1.53,3.65,6.5,1.5,3.7,5,1.444,3.75,6,1.5,3.75,7,1.5,3.6,6,1.5075,3.658333333,6.166666667
13/03/2004,Blackburn,Arsenal,0,2,A,0,0,D,A Wiley,10,14,5,5,12,11,8,3,1,1,0,0,6.5,3.75,1.533,6,3.6,1.57,4.6,3.4,1.6,6,3.4,1.5,7,3.75,1.5,6,3.4,1.53,6.016666667,3.55,1.538833333
13/03/2004,Bolton,Chelsea,0,2,A,0,0,D,G Poll,20,12,11,8,8,13,8,6,1,0,0,0,4.5,3.6,1.727,4.75,3.4,1.73,4,3.2,1.75,4.333,3.2,1.727,5,3.6,1.67,4.33,3.25,1.73,4.4855,3.375,1.722333333
13/03/2004,Charlton,Middlesbrough,1,0,H,1,0,H,M Dean,14,15,7,9,13,9,4,7,0,0,0,0,2.2,3.25,3.2,2.2,3.2,3.15,2.1,3,3.1,2.1,3.2,3,2.2,3.25,3.1,2.1,3.25,3,2.15,3.191666667,3.091666667
13/03/2004,Everton,Portsmouth,1,0,H,0,0,D,N Barry,13,5,6,3,10,12,6,4,0,2,0,0,1.727,3.4,5,1.75,3.4,4.7,1.7,3.2,4.2,1.727,3.2,4.333,1.67,3.3,5.5,1.67,3.4,4.5,1.707333333,3.316666667,4.7055
13/03/2004,Fulham,Leeds,2,0,H,0,0,D,S Dunn,19,9,10,6,14,13,4,7,4,3,0,0,1.833,3.3,4.333,1.85,3.4,4,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.4,4.33,1.85,3.25,3.75,1.822166667,3.283333333,3.993833333
14/03/2004,Man City,Man United,4,1,H,2,1,H,S Bennett,17,17,11,9,18,14,7,4,1,2,0,0,4,3.25,1.909,4.33,3.4,1.8,4.2,3.2,1.7,4,3.2,1.8,4.33,3.4,1.8,4,3.2,1.8,4.143333333,3.275,1.8015
14/03/2004,Southampton,Liverpool,2,0,H,0,0,D,D Gallagher,7,18,3,12,20,8,1,7,3,1,0,0,2.875,3.25,2.375,2.8,3.25,2.4,2.7,3,2.3,2.6,3.2,2.375,2.88,3.2,2.38,2.62,3.2,2.38,2.745833333,3.183333333,2.368333333
14/03/2004,Tottenham,Newcastle,1,0,H,0,0,D,H Webb,11,6,4,4,13,13,3,12,0,0,0,0,2.5,3.25,2.7,2.5,3.2,2.7,2.5,3,2.5,2.375,3.2,2.6,2.4,3.25,2.8,2.4,3.2,2.6,2.445833333,3.183333333,2.65
14/03/2004,Wolves,Aston Villa,0,4,A,0,3,A,P Durkin,9,15,1,7,10,14,8,13,1,2,0,0,2.7,3.25,2.5,2.6,3.2,2.6,2.5,3,2.5,2.375,3.2,2.6,2.5,3.3,2.62,2.5,3,2.6,2.529166667,3.158333333,2.57
17/03/2004,Liverpool,Portsmouth,3,0,H,2,0,H,B Knight,20,4,13,4,9,20,10,8,0,1,0,0,1.44,4,7.5,1.45,3.75,8,1.45,3.8,5.4,1.4,3.75,7,1.44,3.75,8,1.44,3.75,6.5,1.436666667,3.8,7.066666667
20/03/2004,Arsenal,Bolton,2,1,H,2,1,H,G Barber,11,8,8,2,12,14,6,1,1,2,0,0,1.222,5.5,13,1.25,5.25,11,1.25,4.5,9,1.2,5,11,1.22,5.5,12,1.2,5.5,10,1.223666667,5.208333333,11
20/03/2004,Aston Villa,Blackburn,0,2,A,0,2,A,A D'Urso,10,16,7,7,11,14,4,6,0,2,0,0,1.8,3.4,4.5,1.85,3.25,4.25,1.85,3.1,3.6,1.667,3.25,4.5,1.8,3.4,4.33,1.8,3.25,4,1.7945,3.275,4.196666667
20/03/2004,Chelsea,Fulham,2,1,H,2,1,H,N Barry,13,5,8,1,12,13,9,1,1,2,0,0,1.444,4,7.5,1.44,4,7.5,1.45,3.8,5.4,1.4,3.75,7,1.44,3.75,8,1.4,3.75,7.5,1.429,3.841666667,7.15
20/03/2004,Leicester,Everton,1,1,D,0,0,D,B Knight,10,7,4,3,12,21,9,2,1,5,0,1,2.5,3.25,2.7,2.5,3.2,2.72,2.4,2.9,2.7,2.375,3.2,2.6,2.4,3.25,2.8,2.4,3.2,2.6,2.429166667,3.166666667,2.686666667
20/03/2004,Liverpool,Wolves,1,0,H,0,0,D,R Styles,12,8,4,6,5,12,14,4,0,1,0,0,1.364,4.333,9,1.4,4,8.5,1.35,4,7,1.364,3.75,8,1.3,4.75,10,1.36,4,7.5,1.356333333,4.138833333,8.333333333
20/03/2004,Man United,Tottenham,3,0,H,1,0,H,D Gallagher,11,8,6,3,14,10,4,2,1,1,0,0,1.444,4,7.5,1.44,4,7.5,1.37,3.9,6.5,1.4,3.75,7,1.44,4.2,6.5,1.4,3.75,7.5,1.415666667,3.933333333,7.083333333
20/03/2004,Middlesbrough,Birmingham,5,3,H,4,2,H,U Rennie,13,18,9,12,11,13,4,4,2,0,0,0,2.2,3.2,3.25,2.2,3.2,3.2,2.3,3,2.7,2,3.2,3.2,2.2,3.2,3.2,2.1,3.25,3,2.166666667,3.175,3.091666667
20/03/2004,Newcastle,Charlton,3,1,H,2,0,H,M Riley,15,6,10,2,11,12,6,6,0,2,0,0,1.727,3.4,5,1.7,3.4,5,1.7,3.2,4.2,1.615,3.25,5,1.67,3.6,5,1.66,3.4,4.5,1.678666667,3.375,4.783333333
21/03/2004,Portsmouth,Southampton,1,0,H,0,0,D,M Halsey,16,13,8,8,16,12,6,4,0,2,0,0,2.6,3.1,2.7,2.5,3.2,2.7,2.3,3,2.7,2.5,3.2,2.5,2.5,3.3,2.63,2.4,3.2,2.6,2.466666667,3.166666667,2.638333333
22/03/2004,Leeds,Man City,2,1,H,1,1,D,A Wiley,4,21,3,14,13,14,4,5,2,1,0,1,2.5,3.25,2.7,2.45,3.2,2.77,2.3,3,2.7,2.25,3.2,2.75,2.5,3.3,2.63,2.37,3.2,2.62,2.395,3.191666667,2.695
27/03/2004,Birmingham,Leeds,4,1,H,1,1,D,M Halsey,17,11,7,7,11,18,7,7,0,1,0,0,1.833,3.3,4.333,1.95,3.3,3.75,1.75,3.2,4,1.727,3.4,4,1.8,3.4,4.33,1.83,3.4,3.6,1.815,3.333333333,4.002166667
27/03/2004,Blackburn,Portsmouth,1,2,A,1,1,D,P Durkin,14,8,9,4,11,10,5,3,0,0,0,0,1.8,3.4,4.333,1.8,3.35,4.4,1.8,3.1,3.8,1.8,3.25,3.75,1.73,3.4,4.75,1.72,3.4,4.2,1.775,3.316666667,4.2055
27/03/2004,Charlton,Aston Villa,1,2,A,1,1,D,B Knight,11,19,9,11,11,14,3,12,1,1,0,0,2.2,3.25,3.2,2.25,3.15,3.15,2.2,3,2.9,2.2,3.2,2.8,2.1,3.2,3.4,2.1,3.25,3,2.175,3.175,3.075
27/03/2004,Chelsea,Wolves,5,2,H,1,1,D,G Barber,15,9,10,4,6,12,7,4,0,2,0,0,1.25,5,13,1.25,5.15,11.5,1.25,4.5,9,1.2,5,11,1.2,5.5,15,1.22,5,10,1.228333333,5.025,11.58333333
27/03/2004,Everton,Middlesbrough,1,1,D,0,0,D,S Bennett,14,10,7,5,16,13,8,4,0,2,0,0,2.2,3.25,3.2,2.2,3.2,3.2,2,3.1,3.2,2.2,3.2,2.8,2.2,3.25,3.1,2.2,3.2,2.87,2.166666667,3.2,3.061666667
27/03/2004,Man City,Fulham,0,0,D,0,0,D,J Winter,12,5,4,2,12,10,3,1,1,0,0,0,2,3.4,3.5,2.05,3.3,3.5,1.9,3.1,3.5,2.1,3.2,3,2.1,3.4,3.2,2,3.25,3.25,2.025,3.275,3.325
27/03/2004,Southampton,Tottenham,1,0,H,0,0,D,C Foy,18,15,11,9,8,16,10,6,0,2,0,0,2.25,3.2,3.1,2.2,3.25,3.15,1.9,3.1,3.5,2.1,3.2,3,2.2,3.25,3.1,2.2,3.2,2.87,2.141666667,3.2,3.12
28/03/2004,Arsenal,Man United,1,1,D,0,0,D,G Poll,17,13,10,8,15,18,8,7,1,1,0,0,2.1,3.25,3.4,2.1,3.25,3.35,1.9,3.1,3.5,1.909,3.4,3.25,2,3.3,3.6,2,3.25,3.25,2.0015,3.258333333,3.391666667
28/03/2004,Bolton,Newcastle,1,0,H,1,0,H,M Dean,20,15,12,7,11,10,7,7,1,2,0,0,2.875,3.25,2.375,2.7,3.2,2.5,2.5,3,2.5,2.75,3.25,2.2,2.88,3.2,2.38,2.62,3.2,2.37,2.720833333,3.183333333,2.3875
28/03/2004,Leicester,Liverpool,0,0,D,0,0,D,P Dowd,13,19,9,12,15,20,7,10,4,3,0,0,3.4,3.25,2.1,3.6,3.3,2,3.5,3.1,1.9,3.75,3.25,1.8,3.6,3.3,2,3.25,3.25,2,3.516666667,3.241666667,1.966666667
03/04/2004,Fulham,Birmingham,0,0,D,0,0,D,M Riley,6,6,5,1,24,22,4,2,4,2,0,0,2.25,3.2,3.1,2.2,3.2,3.2,2.1,3,3.1,2,3.2,3.2,2.2,3.2,3.2,2.1,3.2,3.1,2.141666667,3.166666667,3.15
03/04/2004,Middlesbrough,Bolton,2,0,H,1,0,H,N Barry,10,13,6,8,13,15,7,8,2,2,0,0,1.909,3.25,4,2,3.25,3.7,2,3,3.3,1.8,3.2,4,1.91,3.25,4,1.85,3.25,3.75,1.9115,3.2,3.791666667
03/04/2004,Newcastle,Everton,4,2,H,2,1,H,D Gallagher,12,13,8,6,11,7,5,9,0,0,0,0,1.615,3.4,6,1.62,3.5,5.65,1.6,3.4,4.6,1.5,3.4,6,1.57,3.6,6,1.53,3.4,6,1.5725,3.45,5.708333333
03/04/2004,Tottenham,Chelsea,0,1,A,0,1,A,S Bennett,12,10,7,7,10,10,5,4,2,0,0,0,4,3.25,1.909,3.5,3.25,2.05,3.5,3.1,1.9,3,3.2,2.1,3.75,3.4,1.91,3.6,3.2,1.9,3.558333333,3.233333333,1.9615
03/04/2004,Wolves,Southampton,1,4,A,0,1,A,M Halsey,8,13,3,10,12,8,3,6,2,1,0,0,2.5,3.4,2.625,2.5,3.2,2.7,2.2,3,2.9,2.6,3.2,2.375,2.5,3.3,2.62,2.5,3.2,2.5,2.466666667,3.216666667,2.62
04/04/2004,Aston Villa,Man City,1,1,D,1,0,H,U Rennie,6,7,3,4,13,13,5,4,1,2,0,0,1.909,3.3,4,1.95,3.25,3.85,1.85,3.1,3.6,1.727,3.4,4,1.91,3.4,3.8,1.85,3.25,3.75,1.866,3.283333333,3.833333333
04/04/2004,Liverpool,Blackburn,4,0,H,3,0,H,J Winter,24,9,11,2,8,10,6,4,0,1,0,0,1.615,3.4,6,1.62,3.5,5.75,1.6,3.4,4.6,1.5,3.4,6,1.62,3.6,5.5,1.57,3.4,5.5,1.5875,3.45,5.558333333
05/04/2004,Leeds,Leicester,3,2,H,2,0,H,M Dean,15,14,10,9,19,14,7,11,2,1,1,0,2,3.3,3.6,2.05,3.2,3.55,1.9,3.1,3.5,1.909,3.2,3.5,2.1,3.3,3.3,2.1,3.2,3.1,2.009833333,3.216666667,3.425
09/04/2004,Arsenal,Liverpool,4,2,H,1,2,A,A Wiley,12,12,7,5,16,9,2,8,3,1,0,0,1.909,3.1,4.333,1.92,3.2,4,1.8,3.1,3.8,1.8,3.2,4,1.83,3.2,4.5,1.85,3.25,3.75,1.8515,3.175,4.063833333
09/04/2004,Everton,Tottenham,3,1,H,3,0,H,R Styles,13,12,10,7,9,14,8,4,0,3,0,1,2.2,3.25,3.2,2.2,3.2,3.2,2,3.1,3.2,2,3.2,3.2,2.2,3.25,3.1,2.1,3.2,3.1,2.116666667,3.2,3.166666667
10/04/2004,Birmingham,Man United,1,2,A,1,0,H,D Gallagher,11,10,8,6,11,10,0,3,0,0,0,0,4.5,3.3,1.8,4.25,3.45,1.8,3.6,3.1,1.85,4.333,3.2,1.727,4.33,3.4,1.8,4,3.25,1.8,4.168833333,3.283333333,1.796166667
10/04/2004,Blackburn,Leeds,1,2,A,0,1,A,S Dunn,9,8,7,3,14,13,6,4,2,2,0,0,2.1,3.25,3.4,2,3.25,3.65,2.1,3,3.1,2,3.4,3,2.1,3.2,3.4,1.9,3.25,3.5,2.033333333,3.225,3.341666667
10/04/2004,Bolton,Aston Villa,2,2,D,0,1,A,M Messias,16,7,7,3,10,12,6,4,1,3,0,0,2.5,3.25,2.7,2.45,3.2,2.75,2.4,3,2.6,2.4,3.25,2.5,2.5,3.3,2.62,2.37,3.2,2.62,2.436666667,3.2,2.631666667
10/04/2004,Charlton,Portsmouth,1,1,D,1,0,H,A D'Urso,9,10,3,8,14,8,6,2,1,1,0,0,1.8,3.5,4.2,1.85,3.25,4.33,1.8,3.1,3.8,1.8,3.25,3.75,1.73,3.5,4.75,1.8,3.25,4,1.796666667,3.308333333,4.138333333
10/04/2004,Chelsea,Middlesbrough,0,0,D,0,0,D,M Halsey,19,9,9,5,10,8,6,2,1,1,0,0,1.364,4.5,8.5,1.4,4.1,8,1.3,4.2,8,1.4,3.75,7,1.36,4.33,8.5,1.4,3.75,7.5,1.370666667,4.105,7.916666667
10/04/2004,Leicester,Fulham,0,2,A,0,0,D,P Walton,10,9,7,4,13,15,15,4,2,0,0,0,2.3,3.25,3,2.35,3.2,2.9,2.1,3,3.1,2.375,3,2.75,2.3,3.3,2.9,2.37,3.2,2.62,2.299166667,3.158333333,2.878333333
10/04/2004,Man City,Wolves,3,3,D,2,2,D,J Winter,14,15,8,9,9,12,5,6,0,1,0,0,1.615,3.6,5.5,1.62,3.5,5.5,1.55,3.5,4.8,1.571,3.5,5,1.53,3.6,6.5,1.61,3.4,5,1.582666667,3.516666667,5.383333333
11/04/2004,Newcastle,Arsenal,0,0,D,0,0,D,P Durkin,9,11,5,5,14,12,5,4,0,1,0,0,3.2,3.25,2.2,2.9,3.3,2.3,2.9,3,2.2,3.2,3.2,2,2.75,3.4,2.38,3,3.25,2.1,2.991666667,3.233333333,2.196666667
12/04/2004,Aston Villa,Chelsea,3,2,H,1,1,D,J Winter,5,6,3,2,8,14,7,2,0,1,0,0,3.5,3.4,2,3.85,3.25,1.95,3.2,3.1,2,4,3.4,1.727,3.75,3.4,1.91,3.6,3.2,1.9,3.65,3.291666667,1.9145
12/04/2004,Fulham,Blackburn,3,4,A,2,1,H,M Dean,10,11,7,7,12,14,6,1,0,0,0,0,2,3.25,3.75,2,3.25,3.65,1.9,3.1,3.5,1.833,3.4,3.5,1.91,3.4,3.75,1.9,3.25,3.5,1.923833333,3.275,3.608333333
12/04/2004,Liverpool,Charlton,0,1,A,0,0,D,P Dowd,25,6,16,3,12,17,7,4,1,0,0,0,1.615,3.5,6,1.6,3.45,6,1.55,3.5,4.8,1.533,3.5,5.5,1.62,3.6,5.5,1.61,3.4,5,1.588,3.491666667,5.466666667
12/04/2004,Middlesbrough,Southampton,3,1,H,2,0,H,D Gallagher,25,16,18,8,11,14,6,3,0,0,0,0,2.1,3.25,3.4,2.05,3.25,3.5,2.1,3,3.1,2,3.2,3.2,2.1,3.3,3.3,2,3.25,3.25,2.058333333,3.208333333,3.291666667
12/04/2004,Portsmouth,Birmingham,3,1,H,1,0,H,B Knight,12,6,6,2,19,11,4,4,1,2,0,1,2.375,3.25,2.875,2.4,3.25,2.8,2.4,2.9,2.7,2.375,3.2,2.6,2.38,3.3,2.8,2.3,3.2,2.7,2.371666667,3.183333333,2.745833333
12/04/2004,Tottenham,Man City,1,1,D,0,1,A,C Foy,15,9,10,8,10,21,4,3,1,1,0,0,2.2,3.25,3.2,2.1,3.25,3.35,2,3,3.3,2,3.2,3.2,2.1,3.3,3.3,2,3.25,3.25,2.066666667,3.208333333,3.266666667
12/04/2004,Wolves,Bolton,1,2,A,1,1,D,U Rennie,8,13,3,4,12,11,6,9,2,1,0,0,2.4,3.4,2.75,2.4,3.25,2.8,2.3,3,2.7,2.4,3.25,2.5,2.5,3.3,2.63,2.37,3.2,2.62,2.395,3.233333333,2.666666667
13/04/2004,Leeds,Everton,1,1,D,0,1,A,P Durkin,14,8,7,4,12,12,10,5,2,1,0,0,2.2,3.3,3.2,2.1,3.25,3.35,2.1,3,3.1,2.2,3.2,2.8,2.25,3.3,3,2.1,3.25,3,2.158333333,3.216666667,3.075
13/04/2004,Man United,Leicester,1,0,H,0,0,D,M Halsey,16,12,12,5,11,11,7,4,0,3,0,0,1.286,5,10,1.25,5.25,11,1.22,4.7,9.5,1.2,5,11,1.25,5,10,1.25,5,8.5,1.242666667,4.991666667,10
16/04/2004,Arsenal,Leeds,5,0,H,3,0,H,D Gallagher,15,7,8,2,10,10,3,8,0,0,0,0,1.333,5,8,1.3,5,9,1.3,4.2,8,1.25,5,8,1.29,5,9.5,1.28,4.5,9,1.292166667,4.783333333,8.583333333
17/04/2004,Blackburn,Leicester,1,0,H,1,0,H,R Styles,12,8,4,4,16,14,2,4,2,1,0,0,1.909,3.5,3.75,1.91,3.4,3.75,1.8,3.1,3.8,1.8,3.25,3.75,1.91,3.4,3.75,1.85,3.25,3.75,1.863166667,3.316666667,3.758333333
17/04/2004,Bolton,Tottenham,2,0,H,1,0,H,J Winter,15,4,10,0,18,21,11,5,1,2,0,0,2.25,3.2,3.1,2.25,3.3,3,2.3,2.7,3,2.2,3.25,2.75,2.1,3.3,3.3,2.1,3.2,3.1,2.2,3.158333333,3.041666667
17/04/2004,Charlton,Birmingham,1,1,D,0,0,D,C Foy,12,7,5,4,14,9,9,3,1,0,0,0,2.1,3.25,3.4,2.15,3.25,3.25,2.1,3,3.1,2,3.2,3.2,2.1,3.2,3.4,2.1,3.2,3.1,2.091666667,3.183333333,3.241666667
17/04/2004,Chelsea,Everton,0,0,D,0,0,D,G Poll,16,5,6,4,11,10,8,4,0,0,0,0,1.444,4,7.5,1.4,4.1,8,1.4,3.9,6,1.4,3.75,7,1.36,4.33,8.5,1.36,3.75,9,1.394,3.971666667,7.666666667
17/04/2004,Liverpool,Fulham,0,0,D,0,0,D,S Bennett,18,11,10,7,16,10,14,7,0,3,0,0,1.615,3.4,6,1.6,3.55,5.75,1.55,3.5,4.8,1.5,3.4,6,1.62,3.6,5.5,1.57,3.4,5.5,1.575833333,3.475,5.591666667
17/04/2004,Man City,Southampton,1,3,A,0,1,A,G Barber,15,9,7,5,11,9,6,3,1,1,0,0,1.909,3.3,4,1.9,3.3,4,1.75,3.3,3.8,1.909,3.4,3.25,1.95,3.3,3.75,1.9,3.25,3.5,1.886333333,3.308333333,3.716666667
17/04/2004,Portsmouth,Man United,1,0,H,1,0,H,N Barry,9,19,4,12,14,8,3,13,2,1,0,0,4.5,3.6,1.727,5,3.4,1.7,4.4,3.3,1.65,4.333,3.4,1.667,5,3.6,1.67,4.5,3.4,1.66,4.622166667,3.45,1.679
17/04/2004,Wolves,Middlesbrough,2,0,H,1,0,H,A D'Urso,12,16,8,10,10,10,6,8,1,2,0,0,2.75,3.4,2.375,2.75,3.3,2.42,2.3,3.2,2.5,2.75,3.2,2.25,2.75,3.3,2.4,2.5,3.2,2.5,2.633333333,3.266666667,2.4075
18/04/2004,Aston Villa,Newcastle,0,0,D,0,0,D,B Knight,10,5,1,4,17,13,7,3,1,4,0,1,2.375,3.25,2.875,2.35,3.2,2.9,2.4,3,2.6,2.2,3.25,2.75,2.4,3.3,2.75,2.25,3.2,2.8,2.329166667,3.2,2.779166667
20/04/2004,Man United,Charlton,2,0,H,1,0,H,S Dunn,10,5,6,0,10,8,8,3,0,1,0,0,1.4,4.333,7.5,1.4,4,8.5,1.4,3.9,6,,,,1.36,4.5,8,1.36,4,7.5,1.384,4.1466,7.5
24/04/2004,Everton,Blackburn,0,1,A,0,0,D,P Dowd,16,10,9,7,8,22,8,5,0,4,0,0,2.2,3.25,3.2,2.15,3.3,3.2,2.2,2.7,3.2,1.91,3.4,3.25,2.1,3.3,3.3,2.1,3.25,3,2.11,3.2,3.191666667
24/04/2004,Fulham,Charlton,2,0,H,1,0,H,M Messias,8,8,6,3,15,13,4,7,1,1,0,0,2.25,3.3,3,2.3,3.3,2.9,2.2,3,2.9,2.2,3.25,2.75,2.2,3.3,3.1,2.25,3.2,2.8,2.233333333,3.225,2.908333333
